201705010820000200000000000000014692000000000000000146929900000000000000000000CONSUMIDOR FINAL              000000000020400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014839000000000000000148399900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014840000000000000000148409900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014841000000000000000148419900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014842000000000000000148429900000000000000000000CONSUMIDOR FINAL              000000000003500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014843000000000000000148439900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014844000000000000000148449900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014845000000000000000148459900000000000000000000CONSUMIDOR FINAL              000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014846000000000000000148469900000000000000000000CONSUMIDOR FINAL              000000000005500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014847000000000000000148479900000000000000000000CONSUMIDOR FINAL              000000000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014848000000000000000148489900000000000000000000CONSUMIDOR FINAL              000000000004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014849000000000000000148499900000000000000000000CONSUMIDOR FINAL              000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014850000000000000000148509900000000000000000000CONSUMIDOR FINAL              000000000006500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014851000000000000000148519900000000000000000000CONSUMIDOR FINAL              000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014852000000000000000148529900000000000000000000CONSUMIDOR FINAL              000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014853000000000000000148539900000000000000000000CONSUMIDOR FINAL              000000000016500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014854000000000000000148549900000000000000000000CONSUMIDOR FINAL              000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014855000000000000000148559900000000000000000000CONSUMIDOR FINAL              000000000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014856000000000000000148569900000000000000000000CONSUMIDOR FINAL              000000000003000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014857000000000000000148579900000000000000000000CONSUMIDOR FINAL              000000000007500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014858000000000000000148589900000000000000000000CONSUMIDOR FINAL              000000000005000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014859000000000000000148599900000000000000000000CONSUMIDOR FINAL              000000000002500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
201705050820000200000000000000014860000000000000000148609900000000000000000000CONSUMIDOR FINAL              000000000013000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000PES00010000001000000000000000000000000
